0.0422982103487324	1.79431063889882e-05	6.37327331755633e-06	7.67453448145215e-07	1.11666450115035e-06	1.06041020697323e-06	7.86396540730036e-07
0.0363817666529497	2.72616779649338e-06	0.0025285350680528	1.20428365951708e-06	9.05828851897661e-07	2.46778369315668e-06	1.01753709710087e-05
0.0361330063364329	1.14363901016133e-05	1.85455948468987e-06	1.2762525334811e-06	1.85698025344187e-06	5.17074797438909e-06	6.7604072271511e-07
0.0355732215846438	4.53882229279672e-05	0.00511559615866787	1.009251894817e-06	1.46848745860039e-06	1.39450935201026e-06	3.968834633804e-05
0.0305725191866846	4.89757549608076e-05	7.69977541158141e-05	2.73918014245611e-05	3.98557754184189e-05	3.78479579291594e-05	2.80679146555389e-05
0.0275587834475006	2.85210571778551e-06	0.0125764276205373	1.59516302558182e-06	2.32100321983016e-06	2.20407786061989e-06	4.44006751835812e-05
0.0273127126835317	0.00919806484220159	2.23664062404047e-06	1.72186206723257e-06	8.7329158549714e-07	1.0128358611577e-05	2.91372144207173e-06
0.0245693656592939	1.58576732299587e-06	0.00355432815281771	1.71566397494566e-06	1.29047497770617e-06	1.22546461967176e-06	9.08800322139161e-07
0.0229405908923551	0.00561091195210747	1.07203360530933e-06	1.09410924501139e-06	8.22958705307615e-07	1.75774456933138e-05	2.74578670562747e-06
0.0196881048835118	0.0184694200412887	0.000300939787282927	6.91873593610274e-07	1.00669386936122e-06	3.63587130751527e-06	7.089511447926e-07
0.0191573336820797	6.4217781128155e-05	0.000102899220647137	1.1319060602075e-06	1.64695242314098e-06	9.11884187137311e-06	3.40090760625168e-06
0.0189497142263296	0.0131919128933774	2.93045037838326e-05	2.37491863135494e-06	1.78634809182188e-06	4.86661545618072e-06	1.25801255301057e-06
0.0181017836915782	0.00573793150156637	1.26445681052868e-06	2.49637371279766e-06	5.38687264245481e-06	0.00327918641251636	6.92827459276019e-05
0.0165742071157888	0.00110312451536302	0.00907209707214215	6.47660721101439e-07	9.42363002982517e-07	8.94889508896513e-07	6.63646963697686e-07
0.0156038346969252	2.76302661046279e-06	0.00755479196745912	7.85991674075867e-07	1.14363809656658e-06	2.1008406679357e-06	4.56831146817218e-06
0.0149609251722659	4.02887146419261e-06	0.00394065444333226	5.78024352172973e-07	8.41040295580058e-07	3.78388442960874e-06	6.12685136910849e-06
0.013439473627395	0.000405695040485592	0.00175095544589649	0.000161380367306822	6.17392683099602e-05	5.8629024402134e-05	8.41072968163478e-05
0.0105849982419376	0.000191285910966115	7.06827945573079e-05	0.000139546617022186	0.000104963104734061	9.96753702664833e-05	7.39189097370946e-05
0.0105613902240578	1.33168391935478e-06	4.13939175858653e-06	7.44801616808927e-07	1.08370550409273e-06	7.76055020122006e-06	7.631855930861e-07
0.0104454928120911	0.000401631895535748	0.000145202394709202	7.66077583708578e-05	0.000111466258301642	0.000105850913962439	7.84986715761369e-05
